back_density,positive_density,Bback,BaD,intercellHnc,intercellSnc,intercellVnc,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Area,Eccen,Round,Var23,Var24,Mayor_ellipse,Minor_ellipse,Orien_Angle,Perimeter,Var29,Var30,Var31,Var32,hValue,vValue,sValue,T_clusters,A_clusters,centr_dist,meanIpar_H,meanIpar_S,meanIpar_V,Ppar,Bpar,Bapar,Epar
0.471111111111111,0.105555555555556,0,0.233333333333333,0.90051195320311,0.209131202538032,0.83319449518938,0.00222222222222222,0,0.163333333333333,0.834444444444444,0.247777777777778,0.69,0.0622222222222222,0,0,0.113333333333333,0.367777777777778,0.518888888888889,24,0.855359638335717,1.20368860042093,40.3333333333333,7.54166666666667,7.85175427286858,4.06748070467882,-47.8096537901829,15.829,1.83333333333333,2.79166666666667,0.628472222222222,0.506944444444444,0.822604900347362,0.400867200072206,0.503485838779956,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.162222222222222,0.06,0,0.447777777777778,0.817995505246061,0.172060337144585,0.793793167385157,0.0144444444444444,0.0155555555555556,0.501111111111111,0.468888888888889,0.497777777777778,0.465555555555556,0.0366666666666667,0,0,0.11,0.423333333333333,0.466666666666667,33,0.860895682140317,0.731484306538221,42.6363636363636,231.424242424242,10.2201426553618,5.19981960813365,13.7688606929051,23.81,1.9,1.45833333333333,0.577083333333333,0.659722222222222,0.759852645626645,0.39276668187873,0.485098039215686,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.476666666666667,0.147777777777778,0,0.166666666666667,0.881942050145732,0.224130341639086,0.806881918347522,0.00111111111111111,0,0.35,0.648888888888889,0.214444444444444,0.728888888888889,0.0566666666666667,0,0,0.172222222222222,0.367777777777778,0.46,78,0.850577704518496,0.749382437534074,45.8205128205128,205.782051282051,14.2506732820138,7.49370768458617,-56.845929255712,36.166,0.946969696969697,1.24615384615385,0.775252525252525,0.728205128205128,0.780507564695311,0.369316993089014,0.541804927099045,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.167777777777778,0.133333333333333,0,0.437777777777778,0.837551874375476,0.169633461924574,0.804741075917547,0.0166666666666667,0.0111111111111111,0.435555555555556,0.536666666666667,0.492222222222222,0.45,0.0577777777777778,0,0,0.141111111111111,0.41,0.448888888888889,48,0.879567007335643,1.01272953870525,43.875,278.895833333333,11.5138194581509,5.47798780338132,-86.3823942454655,24.405,0.933333333333333,1.57575757575758,0.735185185185185,0.575757575757576,0.740821850202649,0.478910733768795,0.410695187165775,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.332222222222222,0.197777777777778,0,0.304444444444444,0.856918555607234,0.201454958140787,0.834571723426213,0.0222222222222222,0,0.407777777777778,0.57,0.337777777777778,0.635555555555556,0.0266666666666667,0,0,0.131111111111111,0.377777777777778,0.491111111111111,111,0.850226270356496,0.723017571532744,51.0900900900901,335.333333333333,18.9041490352205,9.95147316699295,82.65195234465,43.923,1.81212121212121,2.54248366013072,0.626767676767677,0.595533769063181,0.760792593924742,0.364515936673745,0.52844710076544,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.772222222222222,0.0533333333333333,0,0.11,0.907916707314815,0.222955252698747,0.876521218816165,0.0111111111111111,0.00111111111111111,0.121111111111111,0.866666666666667,0.125555555555556,0.846666666666667,0.0277777777777778,0,0,0.06,0.212222222222222,0.727777777777778,74,0.824713372449165,0.851022385600732,53.4864864864865,268.891891891892,13.545108058008,7.66044844574067,62.7195578869644,33.056,1.3030303030303,1.3956043956044,0.702020202020202,0.692307692307692,0.77837819569488,0.410131983023529,0.50373722138428,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.167777777777778,0.133333333333333,0,0.437777777777778,0.837551874375476,0.169633461924574,0.804741075917547,0.0166666666666667,0.0111111111111111,0.435555555555556,0.536666666666667,0.492222222222222,0.45,0.0577777777777778,0,0,0.141111111111111,0.41,0.448888888888889,82,0.949052644931509,0.494971151018206,58.390243902439,297.69512195122,20.4605975658835,6.44749359824968,-16.1306460842573,45.627,2.81203007518797,2.11764705882353,0.62406015037594,0.723311546840959,0.784672649913929,0.32649435502853,0.580438023162481,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.0933333333333333,0.181111111111111,0,0.422222222222222,0.816418972316744,0.166160023816286,0.785383244206774,0.01,0,0.602222222222222,0.387777777777778,0.466666666666667,0.5,0.0333333333333333,0,0,0.157777777777778,0.468888888888889,0.373333333333333,196,0.763756918211522,0.460082207692578,62.0204081632653,355.015306122449,23.3445688323898,15.0690117615696,2.53486232637091,73.167,1.45714285714286,1.70897832817337,0.712698412698413,0.704179566563467,0.777407865677328,0.324829394810348,0.5714175866425,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.501111111111111,0.116666666666667,0,0.19,0.872646093948547,0.210385146111202,0.828531261561228,0.0211111111111111,0,0.316666666666667,0.662222222222222,0.207777777777778,0.75,0.0422222222222222,0,0,0.0955555555555556,0.363333333333333,0.541111111111111,51,0.763931271783365,1.17827986981217,58.1176470588235,319.352941176471,10.1534343111473,6.55198694556779,-44.7539505554104,23.322,0.888888888888889,0.910714285714286,0.728395061728395,0.6875,0.752484846586223,0.43115244160808,0.457679738562091,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.432222222222222,0.153333333333333,0,0.265555555555556,0.883553262857901,0.200738923052818,0.829967577582214,0.00777777777777778,0.00111111111111111,0.31,0.681111111111111,0.286666666666667,0.641111111111111,0.0722222222222222,0,0,0.19,0.295555555555556,0.514444444444444,149,0.893446197294066,0.511327045333771,70.0402684563758,269.986577181208,23.1439733605291,10.3955837607538,-50.5179756036677,60.513,0.86328125,0.825396825396825,0.75390625,0.768518518518518,0.787277999260699,0.353236491641743,0.552764161220044,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.78,0.0233333333333333,0,0.141111111111111,0.921817406636847,0.251764752538701,0.87539316067724,0.00444444444444444,0,0.0433333333333333,0.952222222222222,0.156666666666667,0.827777777777778,0.0155555555555556,0,0,0.0322222222222222,0.242222222222222,0.725555555555556,23,0.769696413105467,0.952776411193737,68.2173913043478,238.434782608696,7.28552208409935,4.6511507445798,-52.5260572142816,17.417,0.966666666666667,1.60714285714286,0.65,0.663690476190476,0.760165272363454,0.41192723488636,0.486834733893557,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.198888888888889,0.167777777777778,0,0.337777777777778,0.834780625865771,0.186806526738339,0.800052357391555,0.03,0.0155555555555556,0.43,0.524444444444444,0.357777777777778,0.594444444444444,0.0477777777777778,0,0,0.147777777777778,0.434444444444444,0.417777777777778,57,0.572074238917615,1.12062902224395,74.9122807017544,288.210526315789,9.56799294975065,7.847685462315,-78.9646349024587,25.282,2.5625,1.8,0.55859375,0.576388888888889,0.782065242031766,0.388920464683981,0.505147058823529,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.461111111111111,0.102222222222222,0,0.287777777777778,0.88928825357838,0.201889439104141,0.847558726460882,0,0,0.274444444444444,0.725555555555556,0.333333333333333,0.644444444444444,0.0222222222222222,0,0,0.103333333333333,0.318888888888889,0.577777777777778,131,0.921470657141581,0.657110319996306,79.9160305343512,329.412213740458,22.2469291219419,8.64177453146234,-37.9490135639323,50.052,1.21428571428571,0.948529411764706,0.767543859649123,0.785845588235294,0.795875664360779,0.302307479908944,0.625270897832817,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.717777777777778,0.0944444444444444,0,0.0822222222222222,0.915883992840937,0.268113345365241,0.865810176831469,0.00111111111111111,0,0.176666666666667,0.822222222222222,0.0933333333333333,0.906666666666667,0,0,0,0.0377777777777778,0.292222222222222,0.67,85,0.702912091065804,0.908965004905488,79.9882352941176,495.976470588235,12.9377315192731,9.20230741952242,17.8230570154185,34.28,2.23076923076923,2.01652892561983,0.685185185185185,0.728650137741047,0.781187823080344,0.333511034393137,0.585410667763609,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.193333333333333,0.09,0,0.435555555555556,0.860187448480089,0.184536841691664,0.803088414853121,0.00444444444444444,0,0.392222222222222,0.603333333333333,0.461111111111111,0.527777777777778,0.0111111111111111,0,0,0.0755555555555556,0.493333333333333,0.431111111111111,32,0.61824078453876,0.567726984745839,81.875,130.59375,7.95110426478358,6.24947858922702,4.31392918890193,26.614,2.4375,2.47222222222222,0.591145833333333,0.618055555555556,0.768325870171715,0.382043822577505,0.513643790849673,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.193333333333333,0.09,0,0.435555555555556,0.860187448480089,0.184536841691664,0.803088414853121,0.00444444444444444,0,0.392222222222222,0.603333333333333,0.461111111111111,0.527777777777778,0.0111111111111111,0,0,0.0755555555555556,0.493333333333333,0.431111111111111,24,0.741134523612623,0.750450972923313,83.9583333333333,148.875,7.6570168146522,5.14058839586375,43.6156882742016,20.047,3.7,3.25,0.469444444444444,0.5875,0.756247364486583,0.38858303445196,0.527170868347339,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.625555555555556,0.0444444444444444,0,0.262222222222222,0.90644685185714,0.215013147685026,0.867733698130415,0.00222222222222222,0,0.153333333333333,0.844444444444444,0.278888888888889,0.711111111111111,0.01,0,0,0.0433333333333333,0.303333333333333,0.653333333333333,71,0.903973978465942,0.374345539416632,86.6901408450704,119.225352112676,17.5215528999576,7.49199651093128,89.7404877654355,48.82,1.91333333333333,2.30882352941176,0.715555555555556,0.661764705882353,0.77885279654915,0.318355496695641,0.580922722029989,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.432222222222222,0.153333333333333,0,0.265555555555556,0.883553262857901,0.200738923052818,0.829967577582214,0.00777777777777778,0.00111111111111111,0.31,0.681111111111111,0.286666666666667,0.641111111111111,0.0722222222222222,0,0,0.19,0.295555555555556,0.514444444444444,62,0.983608438674618,0.411097094810716,88.1612903225806,258.822580645161,21.8019299903328,3.93127184225894,-71.9180649128178,43.534,0.861842105263158,1.74603174603175,0.81140350877193,0.667328042328042,0.827743014342092,0.367876446276063,0.599393090569561,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.693333333333333,0.0455555555555556,0,0.144444444444444,0.909662252181807,0.257690058690103,0.84448857540688,0.00222222222222222,0,0.147777777777778,0.85,0.157777777777778,0.835555555555556,0.00666666666666667,0,0,0.0566666666666667,0.296666666666667,0.646666666666667,41,0.980187875383125,0.282141489719308,96.9024390243902,366.634146341463,20.4891565467088,4.05828744677984,-40.5444746884555,42.733,0.908653846153846,0.728571428571429,0.853766025641026,0.867063492063492,0.867238345315543,0.297188457543322,0.752565359477124,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.241111111111111,0.29,0,0.288888888888889,0.856116487815255,0.194065826842099,0.803295590536684,0.00777777777777778,0,0.535555555555556,0.456666666666667,0.318888888888889,0.594444444444444,0.0866666666666667,0,0,0.238888888888889,0.394444444444444,0.366666666666667,236,0.650287184492302,0.403596516803769,104.322033898305,112.453389830508,23.8455350855296,18.1151781632976,26.3721484600543,85.721,1.82620320855615,1.71842105263158,0.66198752228164,0.666228070175439,0.76854668524183,0.384804303854368,0.510348062670044,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.597777777777778,0.125555555555556,0,0.0677777777777778,0.899637444422635,0.25480083456819,0.811605252011859,0.00111111111111111,0,0.191111111111111,0.807777777777778,0.118888888888889,0.877777777777778,0.00333333333333333,0,0,0.0788888888888889,0.462222222222222,0.458888888888889,50,0.611052236789638,1.13900275039744,98.04,225.1,9.20548986674087,7.28697625768039,36.3451109347194,23.487,1.64583333333333,1.20833333333333,0.711805555555556,0.746527777777778,0.80554699759724,0.392336410894554,0.518566176470588,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.572222222222222,0.0488888888888889,0,0.264444444444444,0.886249806757711,0.201691021996966,0.857875206157229,0.0122222222222222,0,0.225555555555556,0.762222222222222,0.272222222222222,0.715555555555556,0.0122222222222222,0,0,0.0622222222222222,0.248888888888889,0.688888888888889,49,0.804672863425822,0.681712692340229,100.591836734694,153.285714285714,11.3968693836709,6.76653148131602,-16.1234787186521,30.054,3.23636363636364,2.04761904761905,0.534848484848485,0.676455026455026,0.766230185663925,0.372103677331727,0.513368983957219,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.784444444444444,0.03,0,0.111111111111111,0.923269762762473,0.245248442575814,0.882272084091369,0,0,0.0811111111111111,0.918888888888889,0.116666666666667,0.881111111111111,0.00222222222222222,0,0,0.0211111111111111,0.21,0.768888888888889,27,0.97494074059278,0.494919786290874,103.333333333333,32.3333333333333,13.7431695242876,3.05737038137587,-2.27187882573358,26.183,4.53846153846154,1.48484848484848,0.397435897435897,0.71969696969697,0.781435585304669,0.382069476471115,0.502564102564103,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.732222222222222,0.0588888888888889,0,0.1,0.916016278918942,0.259920053062826,0.849072852281409,0,0,0.0633333333333333,0.936666666666667,0.116666666666667,0.881111111111111,0.00222222222222222,0,0,0.0344444444444444,0.305555555555556,0.66,24,0.951073331390607,0.685646071550504,104.333333333333,204.875,10.8083572021588,3.33940665579439,11.1216604096267,20.973,4.3,2,0.3875,0.71875,0.823674184535055,0.398126189773644,0.528235294117647,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.696666666666667,0.0566666666666667,0.07,0.116666666666667,0.904142391916913,0.25455303981895,0.834984641677637,0.00222222222222222,0.00444444444444444,0.135555555555556,0.857777777777778,0.132222222222222,0.865555555555556,0.00222222222222222,0,0,0.0111111111111111,0.443333333333333,0.545555555555556,37,0.842957439944674,0.913471279098341,103.810810810811,253,10.7384387084485,5.77706799140002,-64.3209700086366,22.561,3.81632653061224,4.95555555555556,0.649659863945578,0.551851851851852,0.805660511931704,0.338653728452664,0.57223778400249,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.597777777777778,0.125555555555556,0,0.0677777777777778,0.899637444422635,0.25480083456819,0.811605252011859,0.00111111111111111,0,0.191111111111111,0.807777777777778,0.118888888888889,0.877777777777778,0.00333333333333333,0,0,0.0788888888888889,0.462222222222222,0.458888888888889,51,0.964347188551223,0.530939953504386,112.43137254902,213,16.9940264410939,4.49730462640016,2.61384823531552,34.743,4.1875,2.15714285714286,0.512152777777778,0.675,0.800314825625927,0.370016250437,0.52828431372549,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.114444444444444,0.0711111111111111,0,0.396666666666667,0.837390545798822,0.17456075343864,0.765287550426869,0.0111111111111111,0,0.448888888888889,0.54,0.475555555555556,0.52,0.00444444444444444,0,0,0.0711111111111111,0.59,0.338888888888889,44,0.833606486352543,0.75005114957735,109.636363636364,145.977272727273,11.3025855449965,6.24308240409917,84.0034743275945,27.151,1.57142857142857,2.4,0.720238095238095,0.601666666666667,0.775974222137998,0.358434487327751,0.52,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.904444444444444,0.0277777777777778,0,0.00333333333333333,0.925784444853346,0.292388584986952,0.86744649859944,0,0,0.0288888888888889,0.971111111111111,0.00777777777777778,0.992222222222222,0,0,0,0.00333333333333333,0.233333333333333,0.763333333333333,54,0.976900537160018,0.500564038663833,120.518518518519,190.888888888889,19.1322869212725,4.08846453970426,-29.0177229282724,36.819,2.578125,1.85,0.716796875,0.801785714285714,0.86725416098052,0.342042971351882,0.653676470588235,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.0633333333333333,0.146666666666667,0.226666666666667,0.494444444444444,0.768088961629861,0.146252428213794,0.79140625,0.0466666666666667,0.0333333333333333,0.587777777777778,0.332222222222222,0.512222222222222,0.446666666666667,0.0411111111111111,0,0,0.175555555555556,0.391111111111111,0.433333333333333,106,0.79074800704943,0.375257438869454,122.198113207547,333.603773584906,17.2875554835534,10.582435416592,-63.4263913885657,59.579,1.57142857142857,2.0343137254902,0.74,0.670915032679739,0.782903226886567,0.336784465868799,0.572532542428736,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.686666666666667,0.0433333333333333,0,0.186666666666667,0.912098476762725,0.236658275988336,0.84660335678987,0.00111111111111111,0.00333333333333333,0.0777777777777778,0.917777777777778,0.185555555555556,0.813333333333333,0.00111111111111111,0,0,0.00888888888888889,0.403333333333333,0.587777777777778,51,0.72971596783046,1.15117162643074,122.490196078431,223.078431372549,9.90507026186712,6.77259573035153,-12.4436427625828,23.595,2.44,1.96428571428571,0.668333333333333,0.720238095238095,0.813146269677472,0.383653477060468,0.534341736694678,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.372222222222222,0.191111111111111,0,0.204444444444444,0.861327227824042,0.222217430421933,0.798195432018962,0.0111111111111111,0.00111111111111111,0.422222222222222,0.565555555555556,0.227777777777778,0.714444444444444,0.0577777777777778,0,0,0.178888888888889,0.423333333333333,0.397777777777778,130,0.963183770796605,0.263315020788013,125.9,130.823076923077,35.1860901484811,9.45956446490666,82.3942738265902,78.766,0.8984375,1.60588235294118,0.806206597222222,0.729117647058823,0.78258239040145,0.292709104796389,0.632151095732411,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.0633333333333333,0.146666666666667,0.226666666666667,0.494444444444444,0.768088961629861,0.146252428213794,0.79140625,0.0466666666666667,0.0333333333333333,0.587777777777778,0.332222222222222,0.512222222222222,0.446666666666667,0.0411111111111111,0,0,0.175555555555556,0.391111111111111,0.433333333333333,40,0.678342000848049,0.887243760008896,129.025,355.025,8.83684045489186,6.49283585511395,84.204312807797,23.802,1.23214285714286,2.55555555555556,0.741071428571429,0.583333333333333,0.76676020683736,0.384657997803401,0.510566448801743,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.923333333333333,0.0233333333333333,0,0.0177777777777778,0.933241451979188,0.260376667226174,0.900934662829865,0,0,0.0488888888888889,0.951111111111111,0.0211111111111111,0.977777777777778,0.00111111111111111,0,0,0.0111111111111111,0.103333333333333,0.885555555555556,35,0.958118637568074,0.527623548324754,150.914285714286,414.028571428571,13.6583856535377,3.91137334900276,-46.3945414345596,28.872,1.38383838383838,1.81818181818182,0.77020202020202,0.720538720538721,0.815534436202902,0.290196540298599,0.674866310160428,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
0.372222222222222,0.191111111111111,0,0.204444444444444,0.861327227824042,0.222217430421933,0.798195432018962,0.0111111111111111,0.00111111111111111,0.422222222222222,0.565555555555556,0.227777777777778,0.714444444444444,0.0577777777777778,0,0,0.178888888888889,0.423333333333333,0.397777777777778,74,0.920344548282805,0.796717134493648,148.675675675676,139.175675675676,15.9421955424181,6.23512927921726,79.907060927812,34.164,1.52040816326531,2.6,0.668367346938776,0.555208333333333,0.763436941675292,0.392494447324576,0.507703081232493,0,0,0,0.852279469947925,0.215644892055118,0.841231776218786,0.517143249511719,0.178962707519531,0.274040222167969,0.478809356689453
