Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,yfitC,nam
0.632222222222222,0.0622222222222222,0,0.225555555555556,0.914436576393985,0.276184483604929,0.850799182232135,0,0,0.145555555555556,0.854444444444444,0.107777777777778,0.848888888888889,0.0433333333333333,0,0,0.0844444444444444,0.248888888888889,0.666666666666667,32,0.942314283931086,0.673771921478969,93.875,75.21875,12.3696200943727,4.14047586486847,22.5163076528125,24.43,1.34,0.714285714285714,0.65,0.785714285714286,0.791566459622379,0.375718798470281,0.546106442577031,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3526.tif
0.342222222222222,0.0633333333333333,0,0.52,0.908061273751902,0.316951956651122,0.824501663061429,0,0,0.163333333333333,0.836666666666667,0.316666666666667,0.444444444444444,0.238888888888889,0,0,0.0422222222222222,0.46,0.497777777777778,57,0.962061102964868,0.585021748026913,101.385964912281,267.842105263158,17.0796206056453,4.65990254190551,-13.3086974274253,34.991,2.25,0.855555555555556,0.644607843137255,0.836111111111111,0.765213973175025,0.357237890540841,0.552172241445598,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3527.tif
0.632222222222222,0.0622222222222222,0,0.225555555555556,0.914436576393985,0.276184483604929,0.850799182232135,0,0,0.145555555555556,0.854444444444444,0.107777777777778,0.848888888888889,0.0433333333333333,0,0,0.0844444444444444,0.248888888888889,0.666666666666667,28,0.796296555809206,1.05620197480379,98.0357142857143,85.1785714285714,8.12340197264251,4.91389812802794,-50.9673567082031,18.252,0.866666666666667,0.535714285714286,0.655555555555556,0.827380952380952,0.767229085725359,0.514371003935903,0.41624649859944,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,lymphocyt,Cell_3528.tif
0.79,0.03,0,0.14,0.923900913500351,0.297748746617839,0.8621251937201,0,0,0.0655555555555556,0.934444444444444,0.0322222222222222,0.956666666666667,0.0111111111111111,0,0,0.0366666666666667,0.251111111111111,0.712222222222222,27,0.945397559258609,0.812422308251697,103.518518518519,54.1111111111111,10.8536698576377,3.53742156199662,40.1274659474778,20.436,1.9375,1.47916666666667,0.637152777777778,0.722222222222222,0.815142928871287,0.378842694302743,0.591421568627451,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3529.tif
0.268888888888889,0.0622222222222222,0,0.578888888888889,0.899599369313597,0.256491787750691,0.827056035684416,0,0,0.182222222222222,0.817777777777778,0.39,0.454444444444444,0.155555555555556,0,0,0.0666666666666667,0.382222222222222,0.551111111111111,33,0.908216054163415,1.00353956592078,122.636363636364,307.757575757576,10.261132799622,4.29430061407236,64.8506624287316,20.328,1.33333333333333,1.72222222222222,0.708333333333333,0.606481481481482,0.746293191195842,0.433492552358944,0.479012345679012,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,lymphocyt,Cell_3530.tif
0.548888888888889,0.0322222222222222,0,0.33,0.914446554254948,0.242860713324356,0.850737263906711,0,0,0.0966666666666667,0.903333333333333,0.0966666666666667,0.897777777777778,0.00555555555555556,0,0,0.0188888888888889,0.307777777777778,0.673333333333333,27,0.962372044180259,0.577442037592478,122.666666666667,174.888888888889,12.9344818330663,3.51475471373656,-69.7231202796966,24.24,1.78,2.97222222222222,0.676666666666667,0.583333333333333,0.810805150851499,0.364942791616922,0.58562091503268,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3531.tif
0.576666666666667,0.0666666666666667,0,0.307777777777778,0.919289700041549,0.251799047186044,0.871339869281046,0,0,0.103333333333333,0.896666666666667,0.0188888888888889,0.942222222222222,0.0388888888888889,0,0,0.0866666666666667,0.105555555555556,0.807777777777778,60,0.917137020032104,0.850124556342268,133.2,234.8,14.2075191477837,5.66272016484648,-49.5181255698873,29.781,0.933333333333333,1.04545454545455,0.785185185185185,0.75,0.816252198714249,0.417730484171064,0.524028520499109,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3532.tif
0.174444444444444,0.06,0,0.673333333333333,0.905226573105097,0.194077152031478,0.858522226857646,0,0,0.166666666666667,0.833333333333333,0.257777777777778,0.742222222222222,0,0,0,0.00666666666666667,0.285555555555556,0.707777777777778,57,0.813900638786673,0.651922939628462,137.052631578947,273.754385964912,12.2999561546537,7.14632480712119,-15.4615989703987,33.147,3.05102040816327,2.02777777777778,0.665816326530612,0.789351851851852,0.778320241210019,0.320182670211519,0.598319327731092,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3533.tif
0.268888888888889,0.0622222222222222,0,0.578888888888889,0.899599369313597,0.256491787750691,0.827056035684416,0,0,0.182222222222222,0.817777777777778,0.39,0.454444444444444,0.155555555555556,0,0,0.0666666666666667,0.382222222222222,0.551111111111111,25,0.952212085740191,0.81296380684478,143.32,303.56,10.5397870878086,3.21924755344015,14.6376271386263,19.658,3.9,1.78125,0.466666666666667,0.7109375,0.736916967704481,0.3810793829894,0.52343137254902,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3534.tif
0.488888888888889,0.07,0,0.328888888888889,0.909072438748563,0.24243919711372,0.842326703680278,0,0,0.164444444444444,0.835555555555556,0.07,0.924444444444444,0.00555555555555556,0,0,0.0444444444444444,0.285555555555556,0.67,32,0.97414162038796,0.483536839311358,143.40625,185.875,14.3115460798173,3.23352601225527,-74.5825006810578,28.838,1.76666666666667,3.26190476190476,0.754166666666667,0.53968253968254,0.804453458411295,0.331496279457382,0.588571428571428,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3535.tif
0.488888888888889,0.07,0,0.328888888888889,0.909072438748563,0.24243919711372,0.842326703680278,0,0,0.164444444444444,0.835555555555556,0.07,0.924444444444444,0.00555555555555556,0,0,0.0444444444444444,0.285555555555556,0.67,33,0.939503596648505,0.660858291837647,142.545454545455,206,11.9607719076073,4.09703129128145,88.0184628052984,25.05,0.7,2.125,0.85,0.739583333333333,0.764041214941602,0.402428234391113,0.512418300653595,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Not_cell_,Cell_3536.tif
0.0644444444444444,0.0955555555555556,0.223333333333333,0.673333333333333,0.850875070825287,0.17522746327364,0.797976586211881,0.00333333333333333,0,0.477777777777778,0.518888888888889,0.474444444444444,0.52,0.00555555555555556,0,0,0.0744444444444444,0.493333333333333,0.432222222222222,48,0.528239025194787,1.22511156915249,144.270833333333,355.0625,8.64990242661471,7.34459508066536,-37.2838512723514,22.189,1.70833333333333,2.20833333333333,0.635416666666667,0.637152777777778,0.74987632803131,0.38288783886585,0.516360294117647,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3537.tif
0.00111111111111111,0.183333333333333,0.0111111111111111,0.562222222222222,0.814153668688802,0.177899956654609,0.745066026410564,0,0,0.73,0.27,0.463333333333333,0.526666666666667,0.01,0,0,0.0955555555555556,0.702222222222222,0.202222222222222,123,0.94255794389929,0.243075242423906,158.422764227642,365.390243902439,29.8298515149024,9.96444400530605,43.8836885512522,79.742,1.82275132275132,1.50263157894737,0.788888888888889,0.809210526315789,0.782881049262746,0.262543857291031,0.652203548085901,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3538.tif
0.0144444444444444,0.234444444444444,0,0.474444444444444,0.800927252362962,0.182545906533112,0.741887930789152,0.00888888888888889,0.00666666666666667,0.733333333333333,0.251111111111111,0.366666666666667,0.616666666666667,0.0166666666666667,0,0,0.165555555555556,0.65,0.184444444444444,63,0.611018779401204,1.13461673118223,153.68253968254,121.634920634921,10.1876101940832,8.06467625942542,6.1693616657671,26.415,2.1969696969697,1.66666666666667,0.569444444444444,0.667824074074074,0.751311661480416,0.34705480404973,0.509893048128342,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3539.tif
0.0322222222222222,0.0844444444444444,0,0.824444444444444,0.89943385344287,0.181975530429312,0.852579478393299,0,0,0.14,0.86,0.377777777777778,0.612222222222222,0.01,0,0,0.0544444444444444,0.23,0.715555555555556,83,0.83625931782487,0.94929129805548,153.21686746988,71.0722891566265,14.1424002000922,7.75476116412509,77.6758210718777,33.147,1.55208333333333,1.83333333333333,0.728298611111111,0.720238095238095,0.779101559127358,0.394288519243292,0.514775910364146,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3540.tif
0.00111111111111111,0.183333333333333,0.0111111111111111,0.562222222222222,0.814153668688802,0.177899956654609,0.745066026410564,0,0,0.73,0.27,0.463333333333333,0.526666666666667,0.01,0,0,0.0955555555555556,0.702222222222222,0.202222222222222,61,0.500533145165217,1.11389378432743,157.885245901639,384.114754098361,9.64570947845834,8.35045827418365,7.29754195424206,26.233,1.74285714285714,1.48611111111111,0.735714285714286,0.77662037037037,0.749390120526986,0.386738103558394,0.531503267973856,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3541.tif
0.0144444444444444,0.234444444444444,0,0.474444444444444,0.800927252362962,0.182545906533112,0.741887930789152,0.00888888888888889,0.00666666666666667,0.733333333333333,0.251111111111111,0.366666666666667,0.616666666666667,0.0166666666666667,0,0,0.165555555555556,0.65,0.184444444444444,39,0.709507441811314,1.15477631261465,157.717948717949,131.102564102564,8.60293231132506,6.0624686983458,71.0667647079875,20.601,1.5,2.4,0.676587301587302,0.635416666666667,0.759423730235937,0.372595145657663,0.519677871148459,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3542.tif
0.137777777777778,0.156666666666667,0,0.531111111111111,0.850757693427909,0.197768533945527,0.795897594874577,0.00111111111111111,0,0.488888888888889,0.51,0.28,0.707777777777778,0.0122222222222222,0,0,0.11,0.514444444444444,0.375555555555556,91,0.844141464742069,0.884374160335673,165.527472527473,109.494505494505,15.2487414781671,8.17516286273786,72.6129135915014,35.959,1.425,2.16071428571429,0.750694444444444,0.695684523809524,0.753616592882971,0.342771763672812,0.533221288515406,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3543.tif
0.336666666666667,0.153333333333333,0,0.407777777777778,0.901353221088093,0.248237811760787,0.83898924399156,0,0,0.272222222222222,0.727777777777778,0.124444444444444,0.832222222222222,0.0433333333333333,0,0,0.13,0.262222222222222,0.607777777777778,146,0.970416930914981,0.480070166895981,171.657534246575,287.678082191781,31.0913826696324,7.50655576384909,-43.4023725553023,61.82,0.919786096256685,0.963157894736842,0.843137254901961,0.83859649122807,0.834023360695035,0.329815832754262,0.672586546580355,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3544.tif
0.0144444444444444,0.234444444444444,0,0.474444444444444,0.800927252362962,0.182545906533112,0.741887930789152,0.00888888888888889,0.00666666666666667,0.733333333333333,0.251111111111111,0.366666666666667,0.616666666666667,0.0166666666666667,0,0,0.165555555555556,0.65,0.184444444444444,109,0.942919404162178,0.600693911691123,168.220183486239,140.192660550459,22.4662741446675,7.48174144667974,-87.3654252926346,47.752,1.13725490196078,2.10526315789474,0.801742919389978,0.668546365914787,0.761421446452806,0.378415271535053,0.526499254672629,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3545.tif
0,0.173333333333333,0.113333333333333,0.727777777777778,0.832832239229254,0.0990955670454866,0.832569049125027,0.0144444444444444,0.00666666666666667,0.454444444444444,0.524444444444444,0.691111111111111,0.307777777777778,0.00111111111111111,0,0,0.0733333333333333,0.443333333333333,0.483333333333333,141,0.778666589914445,1.00187688299908,171.666666666667,393.780141843972,17.0802269949226,10.7167820756435,-6.47511200297399,42.054,1.48366013071895,1.5030303030303,0.719498910675381,0.754545454545455,0.767031184412684,0.356626184324028,0.53538848694558,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3546.tif
0.331111111111111,0.0822222222222222,0,0.54,0.898664239715975,0.213717542828562,0.844817927170869,0,0,0.201111111111111,0.798888888888889,0.165555555555556,0.834444444444444,0,0,0,0.03,0.307777777777778,0.662222222222222,99,0.663250553995552,1.04703811584714,182.20202020202,114.717171717172,13.2101294137132,9.88642680958583,-42.5919720729648,34.47,1.94166666666667,1.91666666666667,0.684722222222222,0.744444444444444,0.767956496973515,0.349912722020133,0.536764705882353,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3547.tif
0.0344444444444444,0.204444444444444,0,0.462222222222222,0.822957268566505,0.19975843689584,0.743816409245262,0.00111111111111111,0.00444444444444444,0.678888888888889,0.315555555555556,0.264444444444444,0.704444444444444,0.0311111111111111,0,0,0.165555555555556,0.618888888888889,0.215555555555556,66,0.534036213177555,1.18272843163175,181.19696969697,145.106060606061,10.086847365511,8.52804214803699,-34.1693289787813,26.481,1.15873015873016,1.06349206349206,0.772486772486772,0.791005291005291,0.762059401645321,0.418885905648729,0.47523602033406,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3548.tif
0.0644444444444444,0.0922222222222222,0,0.8,0.894661293851773,0.184168466824801,0.852093983248134,0,0,0.218888888888889,0.781111111111111,0.331111111111111,0.668888888888889,0,0,0,0.0266666666666667,0.332222222222222,0.641111111111111,88,0.814835109302565,0.9324851299222,184.488636363636,384.329545454545,14.2019130011247,8.23274674085871,-60.3237566795552,34.437,1.27272727272727,2.22222222222222,0.767424242424242,0.686728395061728,0.770554897367915,0.33931919307779,0.563844325609031,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3549.tif
0.702222222222222,0.0266666666666667,0,0.244444444444444,0.927789366107273,0.256762383529931,0.894108693705793,0,0,0.04,0.96,0.0266666666666667,0.973333333333333,0,0,0,0.00666666666666667,0.108888888888889,0.884444444444444,24,0.855734751308305,1.18996716759291,184.875,238.208333333333,7.89686771621541,4.08595592586979,-31.7018879659061,15.92,3.33333333333333,2.72,0.595238095238095,0.7,0.800323452969992,0.354179743056209,0.542408963585434,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3550.tif
0.0344444444444444,0.204444444444444,0,0.462222222222222,0.822957268566505,0.19975843689584,0.743816409245262,0.00111111111111111,0.00444444444444444,0.678888888888889,0.315555555555556,0.264444444444444,0.704444444444444,0.0311111111111111,0,0,0.165555555555556,0.618888888888889,0.215555555555556,99,0.91481509014626,0.623075927070454,196.040404040404,126.575757575758,20.1309313642537,8.13033841449447,11.7772468162735,44.684,1.94444444444444,1.10795454545455,0.664609053497942,0.789299242424242,0.776723742711763,0.323960436654136,0.585482273717568,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3551.tif
0.276666666666667,0.06,0,0.582222222222222,0.898723040987747,0.214280637390006,0.835998702081306,0,0,0.168888888888889,0.831111111111111,0.247777777777778,0.734444444444444,0.0177777777777778,0,0,0.0733333333333333,0.345555555555556,0.581111111111111,29,0.780750686222511,1.24351514232744,191.137931034483,202.103448275862,7.84173696982009,4.89985188894242,67.0270340285647,17.119,1.08,1.28571428571429,0.726666666666667,0.714285714285714,0.771747407034414,0.44234894761708,0.451764705882353,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3552.tif
0.491111111111111,0.0388888888888889,0,0.394444444444444,0.906734737703074,0.237816618616591,0.85075824549473,0,0,0.14,0.86,0.207777777777778,0.744444444444444,0.0477777777777778,0,0,0.0377777777777778,0.262222222222222,0.7,35,0.525446248692455,1.36186299736122,192.2,303.542857142857,7.32103983519909,6.22893687903423,8.62572613388652,17.971,1.35714285714286,0.8,0.654761904761905,0.733333333333333,0.752450265006859,0.449949456471027,0.466666666666667,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3553.tif
0,0.123333333333333,0,0.602222222222222,0.807783689503907,0.176448635563882,0.741136708168692,0,0,0.742222222222222,0.257777777777778,0.52,0.48,0,0,0,0.0733333333333333,0.796666666666667,0.13,76,0.904625221094967,0.83271358187218,196.710526315789,419.776315789474,15.4020328688781,6.5644687232591,79.3872986487627,33.866,0.760416666666667,2.63095238095238,0.836805555555556,0.626984126984127,0.760279105775752,0.360407618010385,0.548319327731092,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3554.tif
0.0344444444444444,0.204444444444444,0,0.462222222222222,0.822957268566505,0.19975843689584,0.743816409245262,0.00111111111111111,0.00444444444444444,0.678888888888889,0.315555555555556,0.264444444444444,0.704444444444444,0.0311111111111111,0,0,0.165555555555556,0.618888888888889,0.215555555555556,45,0.41945467282291,1.18989705758388,202.6,139.622222222222,8.175307721683,7.42135044457696,28.2830960859827,21.8,1.525,1.16666666666667,0.685416666666667,0.734126984126984,0.750248512162254,0.414188924924512,0.496218487394958,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3555.tif
0.276666666666667,0.06,0,0.582222222222222,0.898723040987747,0.214280637390006,0.835998702081306,0,0,0.168888888888889,0.831111111111111,0.247777777777778,0.734444444444444,0.0177777777777778,0,0,0.0733333333333333,0.345555555555556,0.581111111111111,25,0.829993206077099,1.23954913290928,201.76,190.12,7.76013230285818,4.32839615894892,-24.8527535661227,15.92,2.04761904761905,1.12,0.547619047619048,0.706666666666667,0.747198879433249,0.424500480207302,0.463417366946779,0,0,0,0.875434629409447,0.244213541328042,0.797623441181849,0.298487897079446,0.219822724224133,0.481018687884885,0.506325833790623,Normalepy,Cell_3556.tif
